Tiempo,CPU,RAM,Temp,Corriente (mA)
37,29.4,23.7,34.563,300.45731707317077
38,22.7,23.7,34.076,433.5365853658537
38,25.4,23.7,34.563,352.5914634146342
39,25.0,24.3,34.563,306.3109756097561
39,25.0,24.4,34.563,318.2012195121951
40,24.9,25.0,34.076,326.0670731707317
40,25.4,25.2,34.563,312.1646341463415
41,25.0,25.2,34.076,333.6585365853659
41,25.0,25.2,34.076,332.8353658536585
42,34.8,30.5,35.05,335.7621951219512
42,25.0,33.0,35.05,319.29878048780483
43,26.0,23.8,34.076,342.25609756097566
43,25.4,22.5,33.589,345.0
44,15.1,22.5,33.102,307.0426829268293
44,11.4,22.4,34.076,285.2743902439024
45,14.0,22.4,33.589,321.219512195122
45,24.5,22.4,34.076,331.0060975609756
46,14.4,22.4,34.563,285.18292682926824
46,26.4,22.4,34.563,347.469512195122
47,23.8,22.4,33.589,332.5609756097561
47,23.2,22.4,34.076,315.640243902439
48,22.3,22.4,33.589,329.359756097561
48,25.5,22.4,34.076,328.719512195122
49,18.4,22.4,33.589,365.3963414634147
49,10.1,22.4,33.102,267.2560975609756
50,11.5,22.4,32.128,261.4024390243903
50,10.6,22.3,33.589,328.0792682926829
51,10.5,22.3,33.102,269.45121951219517
51,10.9,22.3,34.076,273.75
52,11.5,22.3,32.615,288.2012195121951
52,11.9,22.3,33.589,332.2865853658536
53,10.5,22.2,32.615,342.1646341463415
53,10.5,22.2,32.128,292.5914634146342
54,11.1,22.2,32.615,285.18292682926824
54,11.9,22.1,32.128,335.5792682926829
55,11.0,22.1,33.102,356.9817073170732
55,10.5,22.1,33.102,298.4451219512195
56,10.1,22.1,32.128,294.1463414634146
56,11.5,22.0,31.154,291.5853658536585
57,11.4,22.0,31.641,291.9512195121951
57,11.5,22.0,32.128,339.6036585365854
58,10.9,22.0,31.641,302.1951219512195
58,10.1,22.0,32.615,296.1585365853658
59,11.9,21.9,33.102,343.7195121951219
59,10.6,21.9,32.128,342.1646341463415
60,11.0,21.9,31.641,301.3719512195122
60,23.0,21.9,34.076,315.9146341463415
61,26.1,21.9,32.615,344.2682926829268
61,21.8,21.8,32.128,329.9085365853658
62,26.4,21.8,33.589,311.06707317073176
62,25.4,22.5,32.615,313.5365853658537
63,24.6,22.9,33.589,312.1646341463415
63,25.0,23.4,33.589,331.0060975609756
64,25.0,23.4,34.076,342.7134146341463
64,25.0,23.4,33.589,338.6890243902439
65,34.0,27.5,34.563,325.3353658536585
65,24.6,30.6,34.563,331.3719512195122
66,29.9,23.5,33.589,355.79268292682923
66,22.5,23.4,33.102,331.0060975609756
67,25.0,24.7,33.589,362.469512195122
67,34.0,25.8,33.589,373.7195121951219
68,25.0,26.2,34.563,361.7378048780488
68,25.0,27.3,34.076,359.0853658536585
69,25.0,28.1,34.076,305.94512195121956
69,25.0,28.7,34.563,318.0182926829268
70,25.0,28.7,34.076,348.29268292682923
70,25.1,28.7,34.076,358.8109756097561
71,25.0,29.6,33.589,376.4634146341463
71,25.0,30.6,35.537,378.5670731707317
72,25.4,30.8,34.563,347.1036585365854
72,25.0,30.8,34.563,319.7560975609756
73,25.0,30.8,34.076,322.5914634146341
73,25.0,30.8,33.102,317.6524390243902
74,25.4,30.8,33.589,329.1768292682927
74,25.0,28.0,35.05,333.0182926829268
75,35.3,30.9,34.563,356.3414634146341
75,33.8,38.6,34.076,347.2865853658537
76,25.0,45.4,34.076,352.8658536585366
76,25.1,45.6,34.563,330.1829268292683
77,25.0,45.6,35.05,372.4390243902439
77,25.0,35.8,35.537,359.6341463414634
78,36.5,26.2,34.563,311.1585365853659
78,23.2,25.1,34.076,337.3170731707317
79,25.0,25.0,35.05,337.0426829268293
79,27.4,22.2,35.05,322.04268292682923
80,24.6,22.2,34.563,296.890243902439
80,25.0,22.2,34.563,363.20121951219517
81,29.4,22.2,34.563,345.640243902439
81,23.4,22.2,34.563,310.0609756097561
82,25.0,23.4,33.589,325.0609756097561
82,24.6,23.4,34.563,345.4573170731707
83,0.0,23.4,32.615,284.4512195121951
