Tiempo,CPU,RAM,Temp,Corriente (mA)
80,37.3,38.7,36.024,352.8658536585366
80,34.5,38.7,34.563,426.6768292682927
81,32.0,38.7,36.511,336.95121951219517
81,31.8,38.7,35.537,366.5853658536585
82,41.6,38.7,36.024,351.5853658536585
82,48.0,38.7,35.537,345.73170731707313
83,41.0,38.7,35.05,337.7743902439024
83,32.5,38.7,35.05,345.36585365853654
84,33.5,38.7,35.05,344.359756097561
85,37.5,38.7,35.537,322.8658536585366
85,34.7,38.7,35.537,356.4329268292683
86,31.0,38.7,35.537,334.1158536585366
86,32.2,38.7,35.537,333.75
87,42.8,38.7,35.537,355.2439024390244
87,49.7,38.7,35.537,367.6829268292683
88,38.3,38.7,36.024,424.5731707317073
88,33.3,38.7,35.537,360.9146341463414
89,34.5,38.7,35.537,334.4817073170732
89,38.5,38.7,35.05,372.4390243902439
90,32.2,38.7,34.563,372.4390243902439
90,30.3,38.7,35.537,345.640243902439
91,33.3,38.7,35.05,359.6341463414634
91,46.2,38.7,36.024,357.6219512195122
92,40.5,38.7,35.537,356.3414634146341
92,34.7,38.7,35.05,334.20731707317077
93,38.0,38.7,36.024,315.9146341463415
93,33.2,38.7,35.537,346.9207317073171
94,37.9,38.7,35.05,348.0182926829268
94,45.7,38.7,34.563,462.8963414634146
95,33.7,38.7,34.563,342.4390243902439
95,38.8,38.7,36.024,348.3841463414634
96,33.2,38.7,34.563,377.6524390243902
96,31.7,38.7,35.05,333.5670731707317
97,51.2,38.7,36.024,333.0182926829268
97,44.8,38.7,36.024,355.0609756097561
98,37.8,38.7,35.537,325.1524390243902
98,31.7,38.7,34.563,326.4329268292683
99,35.5,38.7,35.05,340.9756097560976
99,40.3,38.7,36.024,345.18292682926824
100,31.0,38.7,35.05,327.3475609756097
100,32.3,38.7,35.537,347.74390243902434
101,31.2,38.7,35.537,348.75
101,59.6,38.7,36.024,317.2865853658536
102,41.8,38.7,35.05,361.0975609756097
102,33.2,38.7,35.05,373.44512195121956
103,37.8,38.7,35.537,346.3719512195122
103,34.7,38.7,35.05,345.0914634146341
104,32.0,38.7,36.024,369.6951219512195
104,38.1,38.7,36.024,362.2865853658537
105,47.7,38.7,35.05,390.4573170731707
105,34.7,38.7,35.537,370.88414634146346
106,36.3,38.7,36.024,364.2073170731707
106,36.9,38.7,36.024,370.70121951219517
107,32.0,38.7,35.537,438.2012195121951
107,31.8,38.7,36.024,371.3414634146341
108,51.3,38.8,36.024,348.10975609756093
108,44.8,39.1,36.511,361.3719512195122
109,37.2,39.1,36.024,353.5060975609756
109,30.5,39.1,35.05,337.3170731707317
110,35.2,39.1,36.024,340.0609756097561
110,38.9,39.1,35.537,357.4390243902439
111,32.0,39.1,35.537,360.9146341463414
111,32.3,39.1,35.05,363.5670731707317
112,31.3,39.1,35.05,355.8841463414634
112,52.2,39.1,35.537,367.95731707317077
113,44.2,39.1,34.563,387.1646341463414
113,35.4,39.1,36.024,360.0914634146342
114,31.3,39.1,35.537,439.7560975609756
114,36.2,39.1,34.563,353.5060975609756
115,38.6,39.1,35.05,382.1341463414634
115,31.0,39.1,36.024,353.9634146341463
116,32.2,39.1,35.537,363.75
116,32.5,39.1,35.05,349.5731707317073
117,50.0,39.1,35.537,347.5609756097561
117,35.2,39.1,35.537,327.0731707317073
118,37.2,39.1,36.024,333.8414634146342
118,34.5,39.0,35.05,348.75
119,32.7,39.0,36.511,333.9329268292683
119,45.4,39.0,35.537,327.7134146341463
120,47.8,39.0,36.024,409.5731707317073
120,37.0,39.0,36.024,356.1585365853658
121,32.0,39.0,35.537,324.7865853658536
121,35.0,39.0,34.563,342.8048780487805
122,42.3,39.0,36.511,413.23170731707313
122,32.3,39.0,34.563,356.890243902439
123,34.7,39.0,35.537,337.13414634146346
123,30.2,39.0,36.024,365.6707317073171
124,49.8,39.0,36.024,348.5670731707317
124,41.4,39.0,35.537,402.1646341463415
125,34.2,39.0,35.537,353.5975609756097
125,36.1,39.0,35.537,323.9634146341464
126,36.7,39.0,34.563,333.9329268292683
126,31.8,39.0,35.537,333.3841463414634
127,32.3,39.0,35.537,389.6341463414634
127,50.7,39.0,35.05,283.5365853658536
128,42.9,39.0,35.05,350.9451219512195
128,36.1,39.0,34.563,353.4146341463414
129,31.8,39.0,35.05,349.2073170731707
129,37.5,39.0,35.05,377.2865853658536
130,38.1,39.0,36.024,325.609756097561
130,31.2,39.0,35.537,346.5548780487805
131,31.2,39.0,35.537,359.359756097561
131,33.2,39.0,35.537,338.4146341463415
132,60.6,39.0,36.024,417.8048780487805
132,43.3,39.0,35.05,338.6890243902439
133,36.8,39.0,35.537,348.9329268292683
133,30.8,39.0,36.511,364.390243902439
134,37.7,39.0,36.511,339.69512195121956
134,36.5,39.0,36.024,371.06707317073176
135,31.5,39.0,36.024,348.6585365853658
135,31.3,39.0,34.563,365.6707317073171
136,34.5,39.0,35.537,363.20121951219517
136,48.5,39.0,34.563,365.6707317073171
137,45.5,39.0,35.05,322.6829268292683
137,35.0,39.0,35.05,420.9146341463414
138,31.5,39.0,35.537,364.1158536585366
138,37.0,39.0,35.537,367.8658536585366
139,37.7,39.0,34.563,347.3780487804878
139,31.7,39.0,35.05,345.54878048780483
140,31.8,39.0,34.563,341.70731707317077
140,33.5,39.0,36.511,388.3536585365854
141,48.8,39.0,36.511,312.8048780487805
141,33.0,39.0,35.537,300.9146341463414
142,39.5,39.0,36.024,315.5487804878049
142,32.8,39.0,35.05,338.6890243902439
143,32.2,39.0,35.537,351.7682926829268
143,48.8,39.0,36.024,342.4390243902439
144,46.5,39.0,36.511,414.0548780487805
144,37.5,39.0,34.076,353.6890243902439
145,32.2,39.0,35.537,366.2195121951219
145,34.8,39.0,36.024,352.8658536585366
146,40.0,39.0,36.024,361.9207317073171
146,32.8,39.0,35.05,348.9329268292683
147,32.2,39.0,35.05,363.8414634146341
147,30.7,39.0,34.563,334.6646341463414
148,52.0,39.0,35.05,317.5609756097561
148,44.5,39.0,35.537,358.7195121951219
149,37.7,39.0,36.024,350.2134146341464
149,30.7,39.0,36.024,325.5182926829268
150,36.0,39.0,35.05,334.7560975609756
150,39.0,39.0,35.537,336.859756097561
151,31.7,39.0,35.537,321.4024390243903
151,32.5,39.0,35.05,364.8475609756098
152,32.0,39.0,35.537,352.5
152,51.2,39.0,36.511,325.2439024390244
153,41.5,39.0,36.511,343.8109756097561
153,31.6,39.0,35.537,320.9451219512195
154,38.4,39.0,35.537,332.8353658536585
154,33.5,39.0,35.05,376.0975609756098
155,33.7,39.0,36.024,344.0853658536585
155,41.5,39.0,36.511,353.8719512195122
156,50.3,39.0,35.537,380.030487804878
156,38.8,39.0,36.024,374.8170731707317
157,32.3,39.0,35.05,336.3109756097561
157,35.2,39.0,34.563,339.4207317073171
158,37.5,39.0,34.563,383.140243902439
158,32.8,39.0,35.05,345.0
159,31.0,39.0,35.537,344.0853658536585
159,32.7,39.0,35.05,361.4634146341463
160,43.7,39.0,35.537,339.7865853658537
160,48.8,39.0,35.537,366.3109756097561
161,37.7,39.0,35.537,341.9817073170732
161,32.0,39.0,36.024,366.6768292682927
162,35.2,39.0,35.537,388.4451219512195
162,39.3,39.0,35.05,350.3963414634146
163,32.7,39.0,35.05,355.3353658536586
163,31.3,39.0,34.563,333.0182926829268
164,32.2,39.0,35.05,383.9634146341464
165,54.0,39.0,35.537,357.7134146341464
165,42.3,39.0,35.537,387.1646341463414
166,34.7,39.0,36.024,370.88414634146346
166,34.5,39.0,36.024,340.7926829268293
167,37.5,39.0,35.05,341.4329268292683
167,32.3,39.0,36.024,369.7865853658537
168,32.0,39.0,34.563,337.5
168,51.0,39.0,35.05,351.6768292682927
169,40.8,39.0,35.05,337.6829268292683
169,32.8,39.0,35.537,334.39024390243907
170,37.5,39.0,36.024,367.7743902439025
170,36.0,39.0,35.05,355.79268292682923
171,31.5,39.0,34.563,343.9024390243902
171,39.2,39.0,35.537,349.9390243902439
172,49.8,39.0,36.024,387.3475609756097
172,41.3,39.0,35.537,360.73170731707313
173,33.0,39.0,36.511,323.5975609756098
173,32.3,39.0,35.05,343.4451219512195
174,37.8,39.0,35.05,314.9085365853658
174,35.9,39.0,36.024,346.1890243902439
175,32.8,39.0,36.511,352.8658536585366
175,32.0,39.0,35.537,340.7012195121951
176,39.1,39.0,35.05,367.4085365853659
176,46.5,39.0,35.05,361.1890243902439
177,33.5,39.0,34.563,348.10975609756093
177,36.3,39.0,36.024,336.4024390243903
178,36.0,39.0,35.537,326.0670731707317
178,31.3,39.0,36.511,328.0792682926829
179,30.7,39.0,36.024,349.6646341463415
179,46.0,39.6,35.537,334.1158536585366
180,41.0,39.6,34.563,362.7439024390244
180,32.8,39.6,35.537,346.4634146341463
181,36.5,39.6,35.05,350.9451219512195
181,37.0,39.6,36.511,370.1524390243903
182,33.2,39.6,35.05,356.4329268292683
182,32.5,39.6,34.563,376.55487804878044
183,26.0,40.0,35.05,320.7621951219512
183,36.4,41.8,35.537,330.8231707317073
184,49.3,41.8,35.05,349.6646341463415
184,39.2,41.8,36.511,360.1829268292683
185,32.7,41.8,36.511,323.5975609756098
185,33.3,41.8,35.05,322.7743902439024
186,38.5,41.8,35.537,336.859756097561
186,33.8,41.8,35.537,332.2865853658536
187,32.2,41.8,36.024,361.0975609756097
187,32.0,41.8,34.563,352.6829268292683
188,39.8,38.4,36.024,329.1768292682927
188,46.5,38.8,36.024,349.2073170731707
189,36.1,38.8,35.537,359.2682926829268
189,33.3,38.8,35.537,330.5487804878049
190,37.4,38.8,35.05,330.0
190,32.0,38.8,36.024,345.36585365853654
191,37.4,38.8,36.511,334.1158536585366
191,55.5,38.8,35.05,376.37195121951214
192,41.1,38.8,36.024,360.5487804878049
192,34.5,38.8,35.537,341.9817073170732
193,38.6,38.8,36.024,344.8170731707317
193,32.8,38.8,35.537,365.3963414634147
194,32.8,38.8,35.537,327.8048780487805
194,42.5,39.4,35.537,331.5548780487805
195,47.7,39.7,34.563,363.9329268292683
195,38.8,39.7,35.537,356.7987804878049
196,33.3,39.7,35.537,346.1890243902439
196,34.5,39.7,36.024,331.4634146341464
197,37.5,39.7,35.05,378.93292682926824
197,32.0,39.7,35.537,359.1768292682927
198,31.7,39.7,35.05,332.7439024390244
198,31.7,39.7,36.024,361.7378048780488
199,48.5,39.8,36.511,354.969512195122
199,49.5,39.8,36.024,350.48780487804873
200,41.3,39.8,35.05,394.8475609756097
200,31.8,39.8,35.537,457.6829268292683
201,34.3,39.8,35.537,366.2195121951219
201,37.0,39.8,35.537,348.75
202,35.2,39.8,34.563,370.1524390243903
202,30.3,39.7,36.024,341.9817073170732
203,32.2,39.7,35.537,356.0670731707317
203,41.6,39.7,35.537,361.4634146341463
204,50.5,39.7,36.024,337.7743902439024
204,40.3,39.6,35.537,344.8170731707317
205,33.5,39.6,36.024,357.1646341463415
205,33.8,39.6,36.024,341.9817073170732
206,38.7,39.6,35.537,340.9756097560976
206,33.8,39.6,35.537,367.4085365853659
207,32.0,39.5,35.537,336.6768292682927
207,32.3,39.5,35.05,363.8414634146341
208,18.7,39.5,35.537,331.3719512195122
208,20.4,39.5,35.537,276.0365853658537
209,47.5,39.5,35.537,296.7073170731707
209,35.2,39.5,35.537,311.6158536585366
210,35.0,39.5,35.537,311.6158536585366
210,36.4,39.5,35.05,342.7134146341463
211,34.0,39.5,36.024,363.4756097560975
211,31.7,39.5,35.537,334.8475609756097
212,42.7,39.5,35.537,342.8963414634146
212,47.8,39.4,35.537,353.04878048780483
213,42.0,39.5,35.05,333.2012195121951
213,32.3,39.4,35.537,329.4512195121951
214,34.3,39.4,35.537,339.0548780487805
214,36.7,39.4,35.05,315.640243902439
215,34.3,39.4,35.537,366.4939024390244
215,30.8,39.4,35.05,320.8536585365854
216,33.3,39.4,34.563,354.5121951219512
216,43.9,39.4,35.537,352.7743902439025
217,46.5,39.4,35.05,383.0487804878049
217,34.8,39.4,35.537,345.0
218,34.8,39.4,35.05,345.2743902439024
218,36.9,39.4,35.537,382.8658536585366
219,32.0,39.4,35.05,344.9085365853659
219,31.0,39.4,35.537,360.5487804878049
220,53.5,39.4,35.537,381.4939024390244
220,44.8,39.4,35.537,351.9512195121951
221,37.8,39.4,35.537,356.7073170731707
221,30.2,39.4,35.05,365.4878048780488
222,35.2,39.4,36.024,351.4024390243902
222,37.8,39.4,35.05,356.1585365853658
223,32.2,39.4,36.024,383.9634146341464
223,32.0,39.4,35.537,350.67073170731703
224,31.5,39.4,35.537,362.5609756097561
224,51.2,39.3,36.024,350.9451219512195
225,45.2,39.3,35.537,349.1158536585366
225,37.3,39.3,35.05,363.5670731707317
226,31.8,39.3,35.537,376.37195121951214
226,34.8,39.3,34.076,342.1646341463415
227,39.2,39.3,35.05,335.4878048780488
227,31.5,39.3,36.511,366.4024390243902
228,32.3,39.3,35.537,348.29268292682923
228,31.7,39.3,36.511,328.1707317073171
229,58.4,39.4,35.05,324.9695121951219
229,46.8,39.4,35.537,379.29878048780483
230,37.5,39.4,36.024,343.4451219512195
230,30.7,39.4,35.05,341.89024390243907
231,35.7,39.4,35.05,364.390243902439
231,37.7,39.4,35.537,333.2012195121951
232,32.3,39.4,35.05,384.5121951219512
232,32.0,39.4,34.563,376.6463414634146
233,31.7,39.4,35.05,352.0426829268293
233,47.7,39.4,36.024,365.2134146341464
234,40.8,39.4,35.05,405.0914634146341
234,32.3,39.4,35.05,361.280487804878
235,36.3,39.4,35.05,365.6707317073171
235,36.0,39.4,36.024,364.8475609756098
236,32.0,39.4,36.024,329.9085365853658
236,33.0,39.4,35.537,332.7439024390244
237,53.0,39.4,34.563,364.5731707317073
237,40.0,39.4,36.511,388.4451219512195
238,36.2,39.4,34.563,371.06707317073176
238,33.2,39.4,35.537,376.1890243902439
239,35.5,39.4,35.537,354.5121951219512
239,38.3,39.4,34.563,348.6585365853658
240,32.3,39.4,35.537,357.8963414634147
240,34.2,39.4,35.537,342.9878048780488
241,35.6,39.4,34.563,325.7926829268293
241,50.2,39.4,35.05,368.14024390243907
242,42.2,39.4,35.05,391.82926829268297
242,34.5,39.4,35.537,327.0731707317073
243,32.7,39.4,35.537,326.3414634146342
243,36.9,39.4,34.563,313.1707317073171
244,37.3,39.4,35.05,316.1890243902439
244,32.3,39.4,35.05,322.5
245,31.5,39.4,35.537,319.390243902439
245,38.3,39.4,35.05,305.4878048780488
246,49.0,39.4,35.537,349.2073170731707
247,40.5,39.4,36.998,363.75
247,33.2,39.4,36.511,348.2012195121951
248,31.8,39.4,35.537,299.359756097561
248,37.1,39.4,35.05,301.3719512195122
249,36.4,39.4,35.537,322.3170731707317
249,32.8,39.4,35.05,313.0792682926829
250,31.2,39.4,35.05,329.4512195121951
250,32.8,39.4,36.024,287.6524390243903
251,48.3,39.4,35.537,346.6463414634146
251,38.5,39.4,35.537,321.7682926829268
252,32.3,39.4,35.05,313.8109756097561
252,37.8,39.3,34.563,301.9207317073171
253,32.7,39.3,36.998,373.8109756097561
253,32.7,39.3,36.024,358.17073170731703
254,29.3,39.4,34.563,339.51219512195127
254,52.3,39.8,35.537,321.9512195121951
255,42.9,39.8,35.537,288.5670731707317
255,36.0,39.8,36.511,311.7987804878049
256,31.0,39.8,35.05,320.5792682926829
256,37.4,39.8,36.511,301.3719512195122
257,37.2,39.8,36.024,305.8536585365854
257,31.2,39.8,35.537,316.55487804878044
258,32.0,39.8,35.537,294.7865853658537
258,33.3,39.8,36.024,301.9207317073171
259,52.2,39.5,35.537,349.9390243902439
259,44.0,39.5,36.024,378.93292682926824
260,36.8,39.5,36.511,381.85975609756093
260,32.0,39.5,35.05,341.9817073170732
261,36.7,39.5,36.511,325.5182926829268
261,35.2,39.5,35.537,349.8475609756098
262,32.2,39.5,35.537,338.4146341463415
262,32.0,39.5,35.537,391.2804878048781
263,31.3,39.5,36.024,327.3475609756097
263,50.8,39.5,35.537,373.44512195121956
264,39.7,39.5,36.024,337.5
264,33.3,39.5,35.537,338.5060975609756
265,38.7,39.5,36.024,305.6707317073171
265,31.7,39.5,35.05,303.8414634146341
266,32.0,39.5,35.05,338.6890243902439
266,49.5,40.0,36.024,355.5182926829268
267,43.2,40.2,36.024,372.1646341463415
267,35.7,40.2,36.024,365.76219512195127
268,31.2,40.2,35.537,387.0731707317073
268,35.2,40.2,36.024,379.390243902439
269,40.0,40.2,35.05,392.6524390243902
269,30.2,40.2,34.563,355.9756097560975
270,33.3,40.2,35.05,372.8048780487805
270,30.5,40.2,35.537,338.3231707317073
271,51.7,39.1,36.024,339.1463414634147
271,41.7,39.1,36.511,356.1585365853658
272,33.3,39.1,36.024,333.6585365853659
272,36.3,39.1,35.05,362.2865853658537
273,36.7,39.1,35.537,380.9451219512195
273,30.5,39.1,36.024,345.2743902439024
274,36.4,39.3,36.024,368.4146341463415
274,48.5,39.3,36.511,383.5975609756098
275,38.0,39.3,35.537,342.4390243902439
275,33.7,39.3,36.024,365.3048780487805
276,39.3,39.3,35.537,316.4634146341463
276,32.5,39.3,36.024,334.2987804878049
277,32.2,39.3,35.537,348.8414634146341
277,50.2,39.3,34.563,333.2012195121951
278,39.1,39.3,34.563,372.8963414634147
278,32.8,39.2,35.05,321.4939024390244
279,37.2,39.2,36.024,323.6890243902439
279,33.5,39.2,35.537,354.7865853658537
280,34.8,39.2,34.563,331.1890243902439
280,45.2,39.2,35.537,338.5060975609756
281,41.8,39.2,36.024,343.1707317073171
281,33.3,39.1,35.537,325.3353658536585
282,37.5,39.1,35.537,344.359756097561
282,35.2,39.1,36.024,378.6585365853659
283,32.3,39.1,36.024,338.3231707317073
283,43.5,39.3,35.537,347.1951219512195
284,47.0,39.5,35.05,335.1219512195122
284,39.2,39.5,34.563,368.0487804878049
285,32.7,39.5,36.024,411.6768292682927
285,36.3,39.5,35.05,352.8658536585366
286,38.8,39.4,36.024,328.5365853658537
286,31.2,39.4,35.537,374.359756097561
287,32.0,39.4,34.563,339.6036585365854
287,45.2,39.5,35.537,330.0
288,47.5,39.4,36.024,391.82926829268297
288,38.7,39.4,35.05,345.4573170731707
289,32.3,39.4,35.537,372.7134146341464
289,34.5,39.4,34.563,329.26829268292687
290,40.6,39.3,35.537,341.3414634146342
290,32.5,39.3,36.024,347.1036585365854
291,32.5,39.3,35.05,348.29268292682923
291,31.0,39.3,34.563,366.0365853658536
292,48.3,39.3,35.537,358.8109756097561
292,46.8,39.3,36.024,340.3353658536585
293,40.0,39.2,36.024,334.2987804878049
293,32.2,39.2,35.537,357.0731707317073
294,35.8,39.2,34.563,332.1036585365853
294,38.5,39.2,35.537,347.1951219512195
295,32.8,39.2,35.537,358.17073170731703
295,31.8,39.2,36.511,322.6829268292683
296,32.2,39.2,35.05,380.3963414634146
296,54.3,39.4,35.05,381.219512195122
297,40.8,39.3,36.024,396.5853658536586
297,34.0,39.3,35.05,394.4817073170732
298,38.5,39.3,35.537,348.6585365853658
298,31.3,39.3,35.05,376.0975609756098
299,35.4,39.4,35.537,353.23170731707313
299,42.3,39.4,37.972,372.8048780487805
300,36.7,39.4,36.024,337.4085365853658
300,33.2,39.4,36.024,370.609756097561
301,42.4,39.3,36.024,363.4756097560975
301,38.4,39.3,35.05,372.2560975609756
302,39.1,39.3,36.024,349.2073170731707
302,33.3,39.3,35.537,367.95731707317077
303,45.2,39.3,35.537,351.3109756097561
303,48.0,39.3,36.024,408.3841463414634
304,39.7,39.3,36.024,340.3353658536585
304,33.0,39.3,35.537,365.9451219512195
305,34.8,39.2,35.05,331.5548780487805
305,36.0,39.2,36.024,329.0853658536586
306,36.5,39.2,35.05,338.5060975609756
306,32.0,39.2,35.05,403.5365853658537
307,32.7,39.2,35.537,330.5487804878049
307,41.6,39.2,34.563,341.7987804878049
308,49.3,39.2,35.537,364.8475609756098
308,39.5,39.2,35.05,333.3841463414634
309,33.2,39.2,36.024,367.0426829268293
309,34.3,39.2,36.024,346.0975609756097
310,36.5,39.1,34.563,328.8109756097561
310,35.5,39.1,35.537,361.280487804878
311,32.2,39.1,35.05,334.6646341463414
311,32.7,39.1,34.563,348.29268292682923
312,37.9,39.1,36.024,344.359756097561
312,42.9,39.1,35.537,362.3780487804878
313,33.7,39.1,36.024,322.04268292682923
313,39.2,39.1,36.998,318.3841463414634
314,33.0,39.1,36.024,340.1524390243902
314,32.2,39.1,36.998,356.7073170731707
315,52.7,39.1,36.511,368.4146341463415
315,38.6,39.1,36.024,355.5182926829268
316,32.0,39.1,36.511,394.8475609756097
316,37.8,39.1,36.024,314.2682926829268
317,35.2,39.1,36.998,347.5609756097561
317,31.5,39.1,36.024,340.8841463414634
318,34.8,39.1,36.024,361.9207317073171
318,52.7,39.4,36.511,359.9085365853659
319,38.0,39.4,36.024,324.6036585365853
319,32.8,39.4,36.511,342.3475609756098
320,36.2,39.4,36.024,347.8353658536585
