Tiempo,CPU,RAM,Temp,Corriente (mA)
51,18.4,19.1,32.128,331.0060975609756
52,23.5,19.1,31.641,320.6707317073171
52,20.4,19.1,31.641,333.5670731707317
53,25.6,20.1,32.615,296.890243902439
53,25.4,20.9,32.615,334.7560975609756
54,25.0,21.1,32.615,311.9817073170732
54,24.6,22.0,32.128,334.7560975609756
55,25.5,22.0,31.154,346.280487804878
55,25.0,22.0,34.076,320.8536585365854
56,25.9,22.1,33.589,348.4756097560975
56,25.0,22.1,34.563,314.8170731707317
57,31.8,24.6,34.563,333.8414634146342
57,25.7,24.6,33.102,346.1890243902439
58,24.6,25.7,34.076,322.9573170731707
58,25.0,26.7,33.589,309.0548780487805
59,25.0,27.5,33.102,332.4695121951219
59,25.0,27.7,34.563,328.1707317073171
60,25.0,27.7,33.102,357.6219512195122
60,25.4,28.1,34.076,344.6341463414634
61,24.6,29.0,33.589,305.8536585365854
61,25.0,29.6,34.076,326.0670731707317
62,25.0,29.6,34.076,327.8048780487805
62,24.6,29.6,32.615,325.7926829268293
63,25.0,29.6,32.615,343.0792682926829
63,25.0,29.6,33.102,329.1768292682927
64,25.0,27.0,33.102,313.0792682926829
64,25.0,27.0,32.615,310.3353658536586
65,35.9,25.2,34.076,316.0060975609756
65,23.5,24.0,33.589,351.5853658536585
66,25.0,23.8,33.102,328.719512195122
66,24.1,22.3,32.615,303.2926829268293
67,25.4,22.1,34.076,350.48780487804873
67,23.6,22.1,33.102,324.2378048780488
68,26.0,21.9,32.615,338.5060975609756
68,20.3,21.9,33.102,344.8170731707317
69,0.0,21.9,33.102,284.9085365853659
