Tiempo,CPU,RAM,Temp,Corriente (mA)
59,26.1,30.5,33.102,339.9695121951219
59,26.4,30.5,33.102,304.0243902439024
60,26.1,30.5,33.589,318.8414634146342
60,26.0,30.5,33.102,320.9451219512195
61,26.4,30.5,32.615,320.3963414634146
61,26.0,30.5,33.102,328.719512195122
62,26.4,30.5,33.589,343.2621951219512
62,26.0,30.5,33.589,336.0365853658537
63,26.0,30.5,33.102,326.70731707317077
63,26.4,30.5,32.615,312.6219512195122
64,26.4,30.5,33.589,326.7987804878049
64,26.0,30.5,33.589,353.780487804878
65,26.0,30.5,33.102,339.7865853658537
65,26.0,30.5,33.589,319.8475609756097
66,26.0,30.5,33.102,331.4634146341464
66,26.0,30.5,33.102,356.9817073170732
67,26.5,30.5,32.615,388.4451219512195
67,26.0,30.5,34.563,330.0
68,26.1,30.5,33.102,320.6707317073171
68,26.6,30.5,33.102,322.9573170731707
69,26.9,30.5,33.102,322.4085365853658
69,26.5,30.5,33.589,349.5731707317073
70,27.0,30.5,34.563,356.25
70,26.0,30.5,33.589,311.6158536585366
71,26.5,30.5,33.102,338.5060975609756
71,34.0,30.5,33.589,326.7987804878049
72,26.1,30.5,33.589,345.4573170731707
72,26.0,30.5,33.589,316.73780487804873
73,26.1,30.5,33.102,316.0975609756098
73,26.5,30.5,33.102,321.219512195122
74,26.0,30.5,33.102,337.7743902439024
74,26.0,30.5,32.615,340.7012195121951
75,26.1,30.5,33.102,346.6463414634146
75,26.5,30.5,33.589,349.7560975609756
76,26.5,30.5,32.615,361.280487804878
76,26.4,30.5,33.589,335.6707317073171
77,26.9,30.5,33.102,322.5914634146341
77,26.5,30.5,34.076,324.5121951219512
78,26.1,30.5,33.589,315.5487804878049
78,26.1,30.5,33.589,326.6158536585366
79,26.1,30.5,34.076,328.4451219512195
79,26.5,30.5,33.102,313.5365853658537
80,27.6,30.6,33.589,360.64024390243907
80,26.5,30.6,34.076,335.2134146341463
81,26.1,30.6,34.563,342.07317073170736
81,26.5,30.6,34.076,345.9146341463414
82,26.1,30.6,33.589,346.1890243902439
82,25.6,30.6,33.589,362.5609756097561
83,26.4,30.6,33.102,343.2621951219512
83,26.0,30.6,33.589,315.3658536585366
84,26.1,30.6,33.589,307.2256097560976
84,26.9,30.6,33.589,316.92073170731703
85,26.1,30.6,33.589,300.9146341463414
85,26.5,30.6,34.076,334.39024390243907
86,26.5,30.6,32.615,347.1036585365854
86,26.0,30.6,32.615,343.9939024390244
87,25.6,30.6,33.102,321.0365853658537
87,27.1,30.6,33.589,311.7073170731707
88,25.6,30.6,33.589,308.4146341463415
88,25.6,30.6,32.615,315.8231707317073
89,26.0,30.6,33.102,334.2987804878049
89,26.5,30.6,33.589,341.25
90,26.0,30.6,33.589,342.3475609756098
90,26.4,30.6,33.589,299.9085365853659
91,25.6,30.6,33.589,357.2560975609756
91,26.5,30.6,33.102,305.2134146341464
92,26.5,30.6,33.589,317.8353658536585
92,26.1,30.6,34.076,310.7926829268293
93,26.0,30.6,33.589,318.8414634146342
93,26.5,30.6,33.589,336.4024390243903
94,25.5,30.6,33.589,316.2804878048781
94,26.1,30.6,34.076,311.6158536585366
95,26.4,30.6,33.589,327.8048780487805
95,26.6,30.6,33.589,331.4634146341464
96,26.0,30.6,33.589,351.7682926829268
96,26.4,30.6,33.589,326.98170731707313
97,25.9,30.6,34.076,307.3170731707317
97,26.1,30.6,33.589,340.5182926829268
98,26.1,30.6,33.589,330.9146341463415
98,27.0,30.6,33.102,325.5182926829268
99,25.6,30.6,33.102,329.0853658536586
99,26.5,30.6,33.589,323.140243902439
100,25.6,30.6,33.589,372.3475609756098
100,26.5,30.6,34.076,345.73170731707313
101,25.6,30.6,34.076,336.95121951219517
101,26.5,30.6,33.102,342.1646341463415
102,26.0,30.6,33.589,305.76219512195127
102,26.1,30.6,34.563,316.73780487804873
103,25.5,30.6,33.102,310.2439024390244
103,26.5,30.6,33.589,332.4695121951219
104,26.0,30.6,33.589,324.6951219512195
104,26.6,30.6,34.076,338.5060975609756
105,26.4,30.6,33.589,345.54878048780483
105,26.5,30.6,33.589,337.7743902439024
106,25.5,30.6,34.563,313.2621951219512
106,27.0,30.6,34.076,333.5670731707317
107,25.6,30.6,33.589,323.5975609756098
107,26.6,30.6,33.589,306.4024390243902
108,26.0,30.6,33.589,305.8536585365854
109,26.5,30.6,34.076,326.6158536585366
109,26.0,30.6,33.589,334.20731707317077
110,26.6,30.6,33.102,335.1219512195122
110,25.6,30.6,33.589,338.8719512195122
111,26.6,30.6,34.076,334.4817073170732
111,26.0,30.6,33.102,316.3719512195122
112,26.6,30.6,33.589,354.2378048780488
112,25.6,30.6,33.102,330.8231707317073
113,27.0,30.6,33.589,294.6036585365854
113,25.6,30.6,33.102,338.6890243902439
114,26.6,30.6,33.102,347.1951219512195
114,25.9,30.6,32.615,312.8963414634146
115,26.1,30.6,33.589,305.8536585365854
115,25.1,30.6,34.076,322.4085365853658
116,27.7,30.6,34.563,319.8475609756097
116,25.3,30.6,33.589,334.39024390243907
117,26.5,30.6,34.076,335.7621951219512
117,25.9,30.6,33.589,359.8170731707317
118,26.3,30.6,34.076,334.4817073170732
118,26.0,30.6,33.589,328.4451219512195
119,26.6,30.6,33.102,321.67682926829264
119,26.0,30.6,33.102,335.5792682926829
120,26.6,30.6,33.102,325.7926829268293
120,26.0,30.6,33.102,341.1585365853659
121,26.5,30.6,33.102,327.7134146341463
121,25.9,30.6,33.589,303.75
122,26.9,30.6,33.589,324.8780487804878
122,25.6,30.6,33.589,319.6646341463414
123,26.9,30.6,34.076,350.7621951219512
123,25.5,30.6,34.563,335.7621951219512
124,26.1,30.6,34.076,311.25
124,26.0,30.6,33.589,351.9512195121951
125,26.6,30.6,33.102,332.1036585365853
125,26.0,30.6,33.102,353.780487804878
126,26.9,30.6,33.589,331.2804878048781
126,25.3,30.6,33.589,320.3963414634146
127,26.6,30.6,34.563,318.2926829268293
127,26.0,30.6,33.589,342.4390243902439
128,27.0,30.6,33.102,302.3780487804878
128,25.6,30.6,33.589,304.1158536585366
129,27.6,30.6,33.102,304.9390243902439
129,25.6,30.6,33.102,318.75
130,27.1,30.6,33.589,329.54268292682923
130,26.0,30.6,33.102,345.4573170731707
131,26.6,30.6,34.076,361.9207317073171
131,25.6,30.6,32.615,337.3170731707317
132,26.6,30.6,34.076,353.4146341463414
132,25.9,30.6,33.589,373.7195121951219
133,26.1,30.6,33.589,321.5853658536586
133,26.2,30.6,33.589,333.75
134,26.1,30.6,33.589,328.719512195122
134,26.0,30.6,34.076,328.5365853658537
135,26.5,30.6,33.102,321.0365853658537
135,25.9,30.6,33.589,324.1463414634147
136,28.1,30.6,33.102,301.1890243902439
136,32.7,30.6,33.589,326.3414634146342
137,31.0,30.6,32.615,324.8780487804878
137,36.7,30.6,33.102,343.3536585365854
138,37.9,30.6,34.076,357.8963414634147
138,40.9,30.6,34.076,329.4512195121951
139,38.7,30.6,33.589,323.0487804878049
139,36.9,30.6,35.05,329.1768292682927
140,39.7,30.6,33.589,329.26829268292687
140,32.3,30.6,33.102,322.4085365853658
141,36.7,30.6,34.563,337.6829268292683
141,31.8,30.6,33.589,317.7439024390244
142,42.4,30.6,35.537,307.2256097560976
142,30.0,30.6,33.102,345.54878048780483
143,29.5,30.6,34.563,324.0548780487805
143,33.0,30.6,34.563,336.0365853658537
144,45.0,30.6,34.563,349.9390243902439
144,44.7,30.6,34.563,396.219512195122
145,35.5,30.6,33.589,368.9634146341463
145,31.2,30.6,34.563,317.8353658536585
146,26.5,30.6,35.05,322.6829268292683
146,25.9,30.6,34.076,331.5548780487805
147,27.0,30.6,33.589,324.7865853658536
147,25.9,30.6,35.05,310.70121951219517
148,26.6,30.6,33.589,318.75
148,26.0,30.6,33.589,339.51219512195127
149,26.5,30.6,33.589,331.5548780487805
149,25.6,30.6,34.076,322.04268292682923
150,26.6,30.6,34.076,317.1036585365853
150,26.0,30.6,34.076,344.2682926829268
151,27.0,30.6,34.076,315.0
151,25.6,30.6,34.076,327.1646341463414
152,26.6,30.6,33.589,346.0975609756097
152,25.6,30.6,33.589,313.1707317073171
153,26.6,30.6,34.563,314.4512195121951
153,25.6,30.6,33.102,334.7560975609756
154,26.3,30.6,33.589,330.9146341463415
154,25.5,30.6,33.102,330.5487804878049
155,27.0,30.6,34.076,302.5609756097561
155,25.6,30.6,33.589,304.390243902439
156,26.6,30.6,33.102,324.7865853658536
156,26.0,30.6,34.076,326.1585365853659
157,26.6,30.6,33.589,342.6219512195122
157,26.0,30.6,33.589,333.5670731707317
158,26.6,30.6,33.589,302.469512195122
158,27.0,30.6,34.076,314.8170731707317
159,26.5,30.6,33.589,333.2012195121951
159,26.1,30.6,34.076,304.2987804878049
160,26.5,30.6,34.076,340.7926829268293
160,26.4,30.6,34.076,336.76829268292687
161,26.5,30.6,33.589,340.0609756097561
161,26.0,30.6,33.102,343.4451219512195
162,26.1,30.6,33.102,319.48170731707313
162,26.4,30.6,33.589,320.8536585365854
163,26.1,30.6,34.076,306.9512195121951
163,26.0,30.6,33.589,316.2804878048781
164,26.1,30.6,32.615,320.4878048780488
164,26.5,30.6,32.615,323.5975609756098
165,26.9,30.6,33.589,347.469512195122
165,26.7,30.6,33.102,342.1646341463415
166,25.6,30.6,34.563,345.18292682926824
166,26.4,30.6,33.589,346.280487804878
167,25.6,30.6,33.589,303.109756097561
167,26.0,30.6,33.102,304.8475609756098
168,26.4,30.6,33.589,332.3780487804878
168,26.0,30.6,33.589,344.5426829268293
169,25.6,30.6,33.102,327.8963414634146
169,26.4,30.6,33.102,322.8658536585366
170,26.1,30.6,33.589,322.9573170731707
170,26.0,30.6,34.076,321.85975609756093
171,25.6,30.6,32.615,309.6951219512195
171,26.4,30.6,33.102,315.4573170731707
172,26.1,30.6,33.589,332.4695121951219
172,26.0,30.6,33.589,371.9817073170732
173,26.0,30.6,33.102,349.1158536585366
173,26.0,30.6,34.076,332.2865853658536
174,26.1,30.6,33.589,335.1219512195122
174,26.4,30.6,34.563,303.6585365853658
175,26.0,30.6,33.589,352.1341463414634
175,26.4,30.6,34.076,352.5914634146342
176,26.5,30.6,34.076,319.8475609756097
176,25.6,30.6,33.589,345.36585365853654
177,26.1,30.6,33.102,308.0487804878049
177,26.4,30.6,33.102,328.1707317073171
178,26.1,30.6,33.102,355.1524390243903
178,25.6,30.6,33.102,338.3231707317073
179,26.5,30.6,33.102,356.7987804878049
179,26.0,30.7,33.102,316.92073170731703
180,26.6,30.6,33.102,324.1463414634147
180,26.0,30.6,33.589,327.3475609756097
181,26.0,30.6,33.102,364.390243902439
181,26.0,30.6,33.589,348.75
182,26.4,30.6,33.589,321.67682926829264
182,26.0,30.6,33.589,310.9756097560976
183,26.5,30.6,34.563,317.1951219512195
183,26.1,30.6,34.076,360.0
184,26.5,30.6,33.102,330.1829268292683
184,26.1,30.6,32.615,301.5548780487805
185,26.1,30.6,33.589,324.42073170731703
185,26.5,30.6,33.589,325.7012195121951
186,26.5,30.7,33.102,323.8719512195122
186,26.1,30.7,34.563,337.8658536585366
187,26.1,30.7,33.102,326.1585365853659
187,26.1,30.7,33.102,323.5975609756098
188,26.1,30.7,32.615,326.98170731707313
188,27.0,30.7,34.563,332.1036585365853
189,26.1,30.7,33.589,361.0975609756097
189,26.5,30.7,33.102,308.50609756097566
190,27.0,30.7,34.076,353.4146341463414
190,26.0,30.7,34.076,332.2865853658536
191,26.0,30.7,33.102,371.9817073170732
191,31.3,30.7,33.589,342.4390243902439
192,31.7,30.7,32.615,367.1341463414634
192,26.4,30.7,32.128,337.8658536585366
193,24.0,30.7,33.102,300.9146341463414
