Tiempo,CPU,RAM,Temp,Corriente (mA)
24,26.5,62.8,32.615,334.39024390243907
25,27.4,64.6,33.102,302.7439024390244
25,24.6,35.8,33.589,322.6829268292683
26,25.4,37.0,32.615,317.0121951219512
26,25.0,37.0,34.076,321.67682926829264
27,25.4,37.0,33.102,340.2439024390244
27,24.6,46.8,32.615,326.1585365853659
28,25.0,43.6,33.102,312.6219512195122
28,25.0,50.3,33.102,310.1524390243903
29,25.1,51.0,33.589,333.5670731707317
29,25.4,51.4,33.102,338.3231707317073
30,25.0,48.8,33.589,342.6219512195122
30,25.0,47.8,33.589,316.6463414634146
31,25.0,50.1,32.615,315.9146341463415
31,25.0,50.0,33.102,356.7073170731707
32,25.0,50.0,33.589,316.92073170731703
32,25.0,51.3,33.102,331.7378048780488
33,25.0,37.6,32.615,353.140243902439
33,25.0,44.2,32.615,375.2743902439024
34,24.6,46.9,33.102,329.9085365853658
34,25.0,46.9,33.589,343.7195121951219
35,25.4,46.9,33.102,340.7012195121951
35,36.0,42.3,33.589,311.06707317073176
36,21.4,22.2,33.589,307.5
36,11.6,22.2,34.076,261.6768292682927
37,10.0,22.0,32.128,270.1829268292683
37,15.0,22.0,32.615,330.5487804878049
38,29.1,25.7,33.102,363.3841463414634
38,25.4,31.9,33.589,339.9695121951219
39,25.0,34.2,33.102,313.0792682926829
39,25.0,36.8,34.076,321.67682926829264
40,25.4,41.8,33.102,331.0060975609756
40,25.0,45.2,33.589,338.3231707317073
41,25.4,48.0,32.615,326.7987804878049
41,25.0,49.2,33.102,316.4634146341463
42,25.4,51.4,33.589,322.1341463414634
42,25.0,54.5,33.102,331.9207317073171
43,25.4,56.6,34.076,302.1036585365854
43,25.4,33.5,33.102,316.2804878048781
44,25.4,35.5,34.076,353.4146341463414
44,25.0,35.5,33.102,333.6585365853659
45,25.0,38.9,34.076,316.0060975609756
45,25.0,40.6,33.102,325.7926829268293
46,24.6,44.7,33.589,327.8963414634146
46,25.0,45.5,33.102,332.1951219512195
47,26.0,45.1,33.589,337.5
47,25.0,45.0,33.589,327.8963414634146
48,25.4,45.4,33.589,352.3170731707317
48,25.1,46.0,33.589,339.0548780487805
49,25.0,50.6,32.615,332.1036585365853
49,25.0,38.6,32.615,325.9756097560976
50,24.6,42.0,32.615,316.55487804878044
50,25.0,42.0,34.076,339.8780487804878
51,30.5,38.0,34.563,353.4146341463414
51,24.5,23.5,33.589,395.4878048780488
52,10.6,23.5,33.102,307.95731707317077
52,26.0,25.0,33.589,356.0670731707317
53,26.0,26.9,34.076,366.6768292682927
53,24.6,26.8,34.076,330.1829268292683
54,24.0,24.9,34.076,272.7439024390244
54,25.0,29.9,34.076,337.6829268292683
55,25.0,32.8,33.102,313.99390243902434
55,25.0,37.4,33.102,331.3719512195122
56,25.5,39.9,33.589,335.3048780487805
56,25.4,40.5,33.589,343.4451219512195
57,25.1,43.5,34.076,321.67682926829264
57,25.0,30.0,33.102,325.7926829268293
58,25.4,30.5,33.589,310.70121951219517
58,25.5,33.7,34.076,335.4878048780488
59,25.5,37.0,33.589,337.6829268292683
59,24.6,37.7,34.563,330.0
60,24.6,36.4,33.102,364.2073170731707
60,25.0,36.4,33.589,343.5365853658536
61,25.0,31.8,33.102,333.6585365853659
61,24.6,33.8,34.076,312.9878048780488
62,30.0,31.8,34.076,324.5121951219512
62,20.8,22.7,33.589,439.6646341463414
63,14.1,22.7,33.589,325.8841463414634
63,11.1,22.4,33.589,296.890243902439
64,10.5,22.4,32.615,322.7743902439024
64,25.5,22.4,33.589,271.5548780487805
65,16.0,22.4,33.589,326.7987804878049
65,20.4,22.4,33.102,336.6768292682927
66,22.8,22.4,33.589,342.1646341463415
66,24.1,22.4,32.615,315.0
67,20.5,22.4,33.102,333.0182926829268
67,21.5,22.8,34.076,356.7073170731707
68,25.0,24.0,33.589,334.57317073170736
68,20.2,24.1,33.589,326.6158536585366
69,10.9,24.1,33.102,257.9268292682927
69,12.4,24.1,32.615,331.2804878048781
70,11.1,24.1,33.102,279.87804878048786
70,10.1,23.9,33.102,337.7743902439024
71,12.0,23.9,33.589,260.8536585365854
71,10.4,23.6,32.615,284.5426829268293
72,11.5,23.6,32.615,323.5975609756098
72,8.0,23.5,32.615,261.1280487804878
73,11.4,23.5,33.102,270.4573170731707
73,10.5,23.5,33.102,310.70121951219517
74,12.0,23.5,32.615,294.1463414634146
74,10.0,23.3,33.102,320.5792682926829
75,12.0,23.3,32.128,315.5487804878049
75,10.6,23.2,32.615,289.2987804878049
76,12.5,23.2,32.128,330.5487804878049
77,10.6,23.1,31.641,331.4634146341464
77,12.0,23.1,32.615,290.2134146341464
78,8.0,23.0,32.128,342.4390243902439
78,10.6,23.0,32.128,257.1951219512195
79,10.0,22.9,32.615,320.1219512195122
79,11.5,22.9,33.102,312.2560975609756
80,11.5,22.8,31.641,305.1219512195122
80,9.5,22.8,32.128,329.8170731707317
81,11.5,22.7,32.128,338.6890243902439
81,11.5,22.7,32.128,267.2560975609756
82,18.0,22.8,32.128,314.9085365853658
82,25.0,24.0,33.102,312.2560975609756
83,20.1,23.1,32.615,327.3475609756097
83,22.7,23.1,33.102,325.1524390243902
84,25.5,28.3,33.102,336.0365853658537
84,25.0,30.6,32.615,335.3048780487805
85,25.0,36.2,33.102,320.9451219512195
85,25.0,36.7,32.615,340.3353658536585
86,25.9,38.8,33.102,339.0548780487805
86,25.0,33.4,34.076,306.7682926829268
87,25.0,33.8,33.102,339.4207317073171
87,24.6,34.0,33.589,333.3841463414634
88,25.2,36.3,33.589,338.5975609756098
88,25.0,34.3,33.102,340.2439024390244
89,24.9,33.8,33.102,316.55487804878044
89,25.0,33.8,33.589,324.6951219512195
90,28.6,33.6,33.589,345.18292682926824
90,25.0,42.8,33.102,313.5365853658537
91,25.4,45.7,34.076,336.0365853658537
91,24.6,49.4,33.589,332.1951219512195
92,25.0,51.7,32.615,318.2012195121951
92,25.0,56.6,33.589,318.0182926829268
93,25.0,59.3,34.076,308.9634146341463
93,25.4,62.2,34.076,315.0
94,27.0,63.9,33.102,335.7621951219512
94,25.4,64.5,34.076,327.9878048780488
95,25.5,64.2,34.563,343.3536585365854
95,26.1,67.4,34.076,329.6341463414634
96,27.0,70.1,33.102,327.4390243902439
96,27.9,73.9,34.076,317.4695121951219
97,25.1,44.5,34.076,324.0548780487805
97,25.4,46.0,34.563,318.4756097560976
98,25.0,47.9,34.076,329.6341463414634
98,25.0,44.6,35.537,349.5731707317073
99,24.7,49.9,34.076,323.7804878048781
99,25.4,50.6,33.589,348.10975609756093
100,25.1,53.8,33.589,316.6463414634146
100,24.6,56.1,33.589,331.0975609756098
101,29.1,55.8,35.537,327.9878048780488
101,30.8,57.4,34.076,312.6219512195122
102,25.6,53.1,33.102,333.3841463414634
102,32.8,56.2,33.102,327.7134146341463
103,29.6,52.1,34.076,351.4939024390244
103,25.1,53.1,33.589,320.6707317073171
104,26.0,46.9,34.076,315.1829268292683
104,38.8,50.9,34.563,339.2378048780488
105,51.0,53.0,34.076,375.4573170731707
105,30.0,53.0,32.615,354.969512195122
106,32.3,53.0,33.589,330.0
106,33.2,46.7,33.589,333.75
107,23.1,46.6,34.076,335.3963414634146
107,25.5,31.9,34.563,361.0975609756097
108,24.5,30.2,33.589,356.4329268292683
108,25.4,30.2,34.076,287.92682926829264
109,25.1,30.2,33.589,329.9085365853658
109,25.6,30.1,34.076,332.3780487804878
110,24.9,28.4,34.076,270.640243902439
110,33.3,28.4,34.076,331.0060975609756
111,31.7,28.3,34.076,355.9756097560975
111,4.5,21.4,33.589,355.5182926829268
