Tiempo,CPU,RAM,Temp,Corriente (mA)
179,40.2,49.8,58.913,503.5975609756097
179,42.5,49.8,59.887,457.5
180,36.4,49.8,59.4,457.2256097560975
180,35.4,49.2,60.374,479.4512195121951
181,4.5,49.2,58.426,400.0609756097561
181,55.8,50.0,59.887,505.9756097560976
182,42.4,49.5,59.4,507.3475609756097
182,37.7,49.5,59.887,473.23170731707313
183,41.2,49.8,59.4,500.67073170731703
183,40.3,49.8,59.4,512.8353658536586
184,36.4,49.8,59.887,451.5548780487805
184,34.2,49.2,59.4,456.4939024390244
185,8.5,49.2,59.4,384.1463414634146
185,59.3,49.8,60.374,498.20121951219517
186,42.0,49.4,59.887,480.3658536585366
186,36.9,49.4,59.887,489.8780487804878
187,39.9,49.6,59.887,514.2073170731707
187,43.1,49.6,60.861,491.7987804878049
188,36.5,49.6,59.4,440.6707317073171
188,35.4,49.0,59.887,476.3414634146341
189,4.0,49.0,58.913,370.2439024390244
189,58.6,49.9,58.913,496.1890243902439
190,44.2,49.5,59.887,496.0975609756098
190,37.3,49.5,59.887,464.26829268292687
191,40.4,49.6,59.4,466.0975609756098
191,41.7,49.6,58.913,484.7560975609756
192,34.3,49.6,59.4,474.0548780487805
192,35.9,49.6,58.913,504.1463414634146
193,5.6,49.0,59.4,495.45731707317077
193,54.5,50.1,60.374,410.48780487804873
194,46.5,49.6,59.887,437.4695121951219
194,35.9,49.6,59.4,468.109756097561
195,39.9,49.6,59.4,461.1585365853659
195,60.7,49.6,60.861,530.9451219512194
196,46.5,49.6,59.887,571.6463414634146
196,35.5,49.6,59.887,493.5365853658536
197,31.6,49.0,59.887,462.2560975609756
197,29.9,49.0,59.4,471.7682926829268
198,28.3,49.0,59.887,451.7378048780488
198,29.3,49.0,58.913,444.1463414634146
199,28.6,49.0,59.4,460.7012195121951
199,29.3,49.0,60.374,445.4268292682927
200,12.6,48.9,58.913,473.6890243902439
200,41.9,49.5,59.887,408.75
201,48.2,49.0,58.913,461.89024390243907
201,40.0,49.2,58.913,490.70121951219517
202,37.7,49.2,58.913,496.280487804878
202,43.1,49.4,59.887,498.8414634146341
203,35.8,49.4,59.887,468.6585365853658
203,36.1,49.4,59.887,513.201219512195
204,22.3,48.8,59.4,467.6524390243902
204,27.7,49.6,59.4,381.219512195122
205,53.0,49.0,58.913,540.2743902439024
205,39.8,49.2,59.4,524.1768292682926
206,39.3,49.2,59.887,508.0792682926829
206,40.9,49.4,59.4,471.1280487804878
207,35.7,49.4,59.887,482.6524390243903
207,37.2,49.4,59.887,478.8109756097561
208,26.0,49.0,59.4,494.6341463414634
208,23.6,49.4,60.374,379.7560975609756
209,52.8,49.2,59.4,416.9817073170732
209,39.5,49.3,60.374,434.9085365853659
210,38.5,49.3,59.887,464.63414634146346
210,41.6,49.4,59.887,495.2743902439025
211,36.0,49.4,59.887,461.5243902439025
211,36.5,49.4,59.4,468.2012195121951
212,22.7,48.8,59.887,495.45731707317077
212,27.3,49.6,60.374,412.4085365853659
213,55.8,49.4,59.4,486.4939024390244
