Tiempo,CPU,RAM,Temp,Corriente (mA)
29,39.3,37.2,35.05,323.6890243902439
29,39.1,37.2,35.537,342.4390243902439
30,39.4,37.2,34.563,344.8170731707317
30,34.3,37.1,33.589,349.8475609756098
31,37.5,37.1,34.076,350.2134146341464
31,39.2,36.2,33.589,321.7682926829268
32,39.8,36.5,34.563,302.6524390243903
32,38.7,36.6,35.537,313.5365853658537
33,37.6,36.6,35.05,316.0975609756098
33,35.1,36.6,34.076,305.3963414634147
34,38.0,36.6,34.076,456.76829268292687
34,39.8,36.7,33.589,316.0060975609756
35,39.0,36.7,34.563,379.6646341463414
35,39.3,36.7,35.537,308.4146341463415
36,37.8,36.7,35.05,323.6890243902439
36,37.2,36.7,34.076,325.1524390243902
37,34.2,36.7,34.563,448.2621951219512
37,38.4,36.6,34.076,436.6463414634146
38,38.5,36.6,34.563,331.9207317073171
38,39.3,36.6,34.563,310.1524390243903
39,38.4,36.6,35.05,321.4939024390244
39,37.9,36.5,35.05,328.1707317073171
40,34.3,36.5,35.537,469.5731707317073
40,38.9,36.6,34.076,383.0487804878049
41,38.6,36.6,34.563,310.0609756097561
41,39.3,36.8,34.076,325.1524390243902
42,37.9,36.8,34.563,297.4390243902439
42,32.1,36.8,34.076,336.95121951219517
43,37.2,36.8,35.05,407.1951219512195
43,39.8,37.0,35.05,317.1036585365853
44,38.1,37.1,35.537,329.1768292682927
44,38.4,37.1,36.024,302.2865853658537
45,33.8,37.1,34.076,327.1646341463414
45,38.4,37.0,34.076,333.75
46,37.8,37.0,34.563,311.06707317073176
46,39.6,37.0,35.05,354.6951219512195
47,39.2,37.0,35.537,328.9024390243903
47,38.2,36.3,35.537,301.9207317073171
48,33.2,36.3,34.563,391.4634146341464
48,39.6,36.4,35.05,310.0609756097561
49,39.0,36.5,34.076,306.9512195121951
49,40.1,36.5,35.537,338.3231707317073
50,37.4,36.5,35.05,346.6463414634146
50,37.2,36.5,34.563,354.6951219512195
51,34.5,36.5,34.563,371.4329268292683
51,37.4,36.5,34.563,432.1646341463415
52,41.0,36.5,35.537,293.8719512195122
52,37.9,36.5,35.05,315.0
53,39.0,36.5,34.563,343.5365853658536
53,37.5,36.5,35.05,331.4634146341464
54,33.2,36.5,34.563,477.0731707317073
54,37.1,36.6,34.076,313.3536585365854
55,40.8,36.6,34.563,308.4146341463415
55,36.9,36.1,34.076,348.5670731707317
56,38.0,36.1,35.05,355.8841463414634
56,33.5,36.1,34.563,510.0914634146342
57,38.6,36.1,34.076,325.0609756097561
57,39.3,36.4,34.563,361.3719512195122
58,39.2,36.5,34.563,303.4756097560975
58,37.2,36.5,35.05,320.7621951219512
59,36.5,36.5,35.05,299.1768292682927
59,35.4,36.5,34.563,478.6280487804878
60,39.5,37.0,34.076,336.219512195122
60,35.5,38.1,33.589,339.6036585365854
61,35.7,38.1,35.05,499.9390243902439
61,37.9,38.1,35.537,333.4756097560976
62,39.8,38.1,34.563,322.6829268292683
62,38.0,38.1,35.05,321.3109756097561
63,39.6,38.1,36.024,350.3963414634146
63,34.8,38.0,35.05,312.8963414634146
64,37.6,36.4,34.563,538.5365853658537
64,38.5,36.4,34.076,347.469512195122
65,39.2,36.8,34.563,328.4451219512195
65,38.0,36.9,36.024,340.3353658536585
66,33.8,36.9,34.563,345.18292682926824
66,37.9,36.9,33.589,306.2195121951219
67,39.5,36.9,34.076,321.3109756097561
67,38.0,36.9,34.563,335.9451219512195
68,38.2,36.9,34.563,332.5609756097561
68,36.3,37.0,34.563,348.6585365853658
69,36.5,37.0,34.076,473.4146341463414
69,38.1,37.0,35.05,319.8475609756097
70,39.1,37.0,35.537,326.1585365853659
70,37.9,37.0,36.024,302.469512195122
71,39.6,37.0,35.05,318.8414634146342
71,32.7,38.2,34.076,322.9573170731707
72,25.6,38.2,34.563,326.25
72,25.0,37.7,34.563,343.8109756097561
73,39.4,36.8,35.537,310.9756097560976
73,37.6,36.9,34.076,350.30487804878044
74,38.1,37.0,35.05,328.5365853658537
74,38.2,37.0,36.024,330.640243902439
75,34.7,37.0,35.05,310.88414634146346
75,36.5,37.0,34.076,338.3231707317073
76,37.8,37.0,34.076,316.55487804878044
76,38.6,37.0,34.563,334.1158536585366
77,38.8,37.0,35.537,338.8719512195122
78,34.0,37.0,35.537,317.1951219512195
78,37.4,37.0,34.076,435.45731707317077
79,38.8,37.0,34.563,334.4817073170732
79,37.6,37.0,35.05,322.1341463414634
80,35.3,37.0,34.076,363.01829268292687
80,36.5,37.0,34.563,488.9634146341463
81,38.1,37.0,34.563,303.20121951219517
81,39.2,37.0,35.05,338.140243902439
82,37.2,36.2,35.537,329.4512195121951
82,37.5,36.2,35.05,326.4329268292683
83,33.2,36.2,35.537,473.04878048780483
83,39.2,36.4,35.05,318.2926829268293
84,38.4,36.5,35.05,326.3414634146342
84,39.6,36.5,35.537,305.4878048780488
85,24.5,36.5,34.563,332.5609756097561
