Tiempo,CPU,RAM,Temp,Corriente (mA)
37,25.4,25.3,33.589,335.1219512195122
37,25.0,26.1,33.102,306.0365853658536
38,25.0,26.1,33.589,313.99390243902434
38,25.0,26.3,34.563,331.3719512195122
39,25.0,27.4,33.589,327.4390243902439
39,25.0,27.6,32.615,339.4207317073171
40,25.0,27.6,34.076,361.0975609756097
40,25.4,27.6,33.589,334.2987804878049
41,24.6,27.6,33.102,320.2134146341463
41,25.4,25.1,33.102,310.1524390243903
42,25.0,30.4,33.589,312.7134146341463
42,25.0,33.4,33.589,342.25609756097566
43,25.0,31.6,33.589,329.8170731707317
43,25.0,34.7,33.589,346.3719512195122
44,25.0,37.0,34.563,320.1219512195122
44,25.5,37.0,33.102,347.469512195122
45,35.5,34.1,34.076,340.0609756097561
45,25.4,38.7,34.076,365.2134146341464
46,25.4,39.5,33.589,331.9207317073171
46,25.0,37.0,33.102,341.6158536585366
47,25.0,41.3,33.589,345.18292682926824
47,25.1,41.8,34.076,318.75
48,25.5,38.1,35.05,347.5609756097561
48,34.0,24.4,35.05,319.7560975609756
49,18.0,22.5,34.076,351.0365853658536
49,22.7,22.3,33.589,303.20121951219517
50,25.4,22.4,33.589,343.4451219512195
50,26.6,22.3,33.102,333.9329268292683
51,24.7,22.6,33.589,335.1219512195122
51,26.7,22.4,34.563,321.0365853658537
52,25.0,22.4,33.589,363.3841463414634
52,25.0,23.0,33.589,328.1707317073171
53,24.6,23.2,34.563,318.2012195121951
53,25.4,24.0,33.589,304.8475609756098
54,25.0,24.0,34.076,325.3353658536585
54,25.9,24.0,33.102,336.76829268292687
55,24.6,24.7,33.102,317.8353658536585
55,24.6,27.8,34.076,323.140243902439
56,25.5,31.5,34.563,329.8170731707317
56,25.6,31.5,34.563,379.8475609756097
57,30.0,30.6,34.076,338.6890243902439
57,25.0,32.6,34.563,324.9695121951219
58,25.4,31.9,34.563,346.9207317073171
58,24.6,33.9,34.076,319.6646341463414
59,30.3,23.7,33.589,337.9573170731707
59,22.6,22.3,34.563,363.9329268292683
60,18.6,22.3,33.589,344.1768292682927
60,15.5,22.2,34.076,349.390243902439
61,19.5,22.2,33.102,289.8475609756098
61,25.9,22.0,35.05,347.5609756097561
62,19.0,22.0,32.615,353.8719512195122
62,23.6,22.0,33.102,273.3841463414634
63,26.0,22.0,34.563,318.5670731707317
63,24.5,22.0,34.076,387.4390243902439
64,23.0,22.0,33.589,340.5182926829268
64,25.0,21.9,34.563,336.0365853658537
65,24.6,21.9,34.563,298.9024390243902
65,25.0,21.9,34.563,328.9939024390244
66,25.4,21.3,34.076,334.8475609756097
66,16.4,21.3,34.076,318.5670731707317
67,16.5,21.3,34.563,343.0792682926829
67,16.1,21.2,33.589,341.70731707317077
68,16.0,21.2,32.615,322.1341463414634
68,16.5,21.2,33.102,274.7560975609756
69,16.9,21.2,33.589,312.8963414634146
69,16.1,21.1,33.589,299.359756097561
70,16.9,21.1,33.589,323.5060975609756
70,16.5,21.0,34.076,333.6585365853659
71,17.0,20.9,33.589,280.2439024390244
71,16.1,20.9,33.589,322.1341463414634
72,16.3,20.8,32.615,270.640243902439
72,16.5,20.9,33.589,277.5
73,16.0,20.8,34.076,282.4390243902439
73,16.9,20.8,34.563,282.80487804878044
74,16.5,20.8,33.102,324.42073170731703
74,16.6,20.7,34.076,342.25609756097566
75,16.1,20.7,34.076,350.3963414634146
75,15.6,20.7,33.589,318.0182926829268
76,17.4,20.7,33.589,290.48780487804873
76,16.5,20.6,33.102,322.4085365853658
77,16.0,20.6,34.076,290.7621951219512
77,16.4,20.6,33.589,286.6463414634146
78,24.6,20.5,33.102,293.140243902439
78,26.0,21.5,33.589,318.0182926829268
79,24.5,21.9,33.102,333.5670731707317
79,25.9,21.9,33.589,331.2804878048781
80,24.6,21.9,33.589,312.8963414634146
80,24.7,22.0,33.102,330.0914634146341
81,25.0,22.5,33.102,329.8170731707317
81,25.0,22.9,34.076,348.5670731707317
82,25.0,23.3,33.589,322.9573170731707
82,25.0,23.3,34.076,321.219512195122
83,25.0,25.1,33.589,322.5914634146341
83,25.0,28.2,33.589,343.0792682926829
84,25.0,27.0,32.615,328.4451219512195
84,25.0,28.8,33.589,346.9207317073171
85,28.5,28.0,34.563,338.8719512195122
85,25.4,30.2,33.589,316.73780487804873
86,25.0,31.5,33.102,340.5182926829268
86,25.0,30.4,34.563,351.4024390243902
87,26.6,23.4,33.589,331.0975609756098
87,25.0,23.4,34.076,355.5182926829268
88,31.2,25.9,33.589,342.25609756097566
88,25.4,25.9,33.102,337.3170731707317
89,25.0,26.9,35.05,311.890243902439
89,25.4,27.7,33.589,307.7743902439025
90,25.0,28.5,33.589,324.9695121951219
90,25.4,28.7,33.589,328.1707317073171
91,25.0,28.7,34.563,348.3841463414634
91,25.0,29.2,34.076,349.390243902439
92,25.0,30.2,34.563,306.3109756097561
92,25.1,30.6,33.589,300.9146341463414
93,25.7,30.6,35.05,341.70731707317077
93,24.6,30.6,34.076,322.1341463414634
94,25.6,30.6,33.589,342.3475609756098
94,24.6,30.6,34.076,320.7621951219512
95,24.6,28.1,32.128,345.4573170731707
95,25.4,28.3,33.589,347.1036585365854
96,25.0,34.7,34.563,326.3414634146342
96,25.0,37.0,34.076,313.4451219512195
97,25.0,34.8,33.102,341.4329268292683
97,25.0,37.7,33.589,348.4756097560975
98,25.4,42.3,34.563,318.2012195121951
98,25.1,42.3,35.537,378.6585365853659
99,25.0,42.3,35.05,355.1524390243903
99,38.0,38.5,35.05,349.2987804878049
100,24.6,43.0,34.563,345.36585365853654
101,25.0,46.2,34.563,325.0609756097561
101,25.0,46.2,33.589,355.2439024390244
102,25.0,41.8,34.076,302.1036585365854
102,25.4,45.9,33.589,342.07317073170736
103,25.0,48.5,35.05,317.7439024390244
103,25.0,48.5,34.563,335.4878048780488
104,25.0,48.4,35.05,348.6585365853658
104,37.3,30.9,34.076,328.5365853658537
105,24.4,29.8,34.563,337.6829268292683
105,25.0,29.6,34.563,347.2865853658537
106,24.9,29.6,34.563,322.3170731707317
106,26.5,29.6,34.563,328.0792682926829
107,25.1,26.7,34.563,322.04268292682923
107,25.4,26.7,33.589,349.1158536585366
108,25.4,26.6,34.563,341.4329268292683
108,27.2,27.5,34.563,327.0731707317073
109,25.0,28.3,34.076,324.5121951219512
109,24.6,26.9,33.589,323.3231707317073
110,25.0,26.4,34.076,332.1036585365853
110,26.0,25.8,34.076,361.280487804878
111,25.6,25.8,34.076,315.8231707317073
111,9.5,25.6,33.589,351.7682926829268
